epoch	loss
91	0.18618249893188477
92	0.18513205647468567
93	0.18414168059825897
94	0.18315519392490387
95	0.18219633400440216
96	0.18122726678848267
97	0.18028289079666138
98	0.17935489118099213
99	0.17850717902183533
100	0.17775093019008636
101	0.17704744637012482
102	0.17636199295520782
103	0.1756507307291031
104	0.17494064569473267
105	0.17421407997608185
106	0.17349117994308472
107	0.17278940975666046
108	0.17210131883621216
109	0.17141501605510712
110	0.17074382305145264
111	0.17007938027381897
112	0.16943202912807465
113	0.1688077449798584
114	0.16819725930690765
115	0.16762351989746094
116	0.16708071529865265
117	0.16656255722045898
118	0.16606052219867706
119	0.16556183993816376
120	0.16507700085639954
121	0.16461063921451569
122	0.1641620546579361
123	0.16373310983181
124	0.16332030296325684
125	0.16292981803417206
126	0.16255448758602142
127	0.16218861937522888
128	0.16183362901210785
129	0.16149312257766724
130	0.1611674726009369
131	0.1608516424894333
132	0.16054674983024597
133	0.1602550745010376
134	0.1599734127521515
135	0.15969684720039368
136	0.1594272255897522
137	0.15916751325130463
138	0.15891535580158234
139	0.1586703658103943
140	0.15843382477760315
141	0.15820546448230743
142	0.15798184275627136
143	0.1577633023262024
144	0.15754972398281097
145	0.15733996033668518
146	0.15713372826576233
147	0.15693216025829315
148	0.15673494338989258
149	0.15654173493385315
150	0.15635186433792114
151	0.15616475045681
152	0.15598055720329285
153	0.1557995080947876
154	0.15562142431735992
155	0.15544968843460083
156	0.1553051471710205
157	0.15534652769565582
158	0.15527407824993134
159	0.15560831129550934
160	0.1549103558063507
161	0.15454183518886566
162	0.15482738614082336
163	0.15425866842269897
164	0.1545698344707489
165	0.154802143573761
166	0.15482956171035767
167	0.15439654886722565
168	0.15386421978473663
169	0.1541554033756256
170	0.15365280210971832
171	0.15338774025440216
172	0.15341003239154816
173	0.15339694917201996
174	0.1532103270292282
175	0.15281647443771362
176	0.1528279334306717
177	0.1526338756084442
178	0.15245066583156586
179	0.15232524275779724
180	0.152193084359169
181	0.15215450525283813
182	0.15196387469768524
183	0.1518053412437439
184	0.15169326961040497
185	0.15155795216560364
186	0.15147000551223755
187	0.1513146311044693
188	0.15116840600967407
189	0.1510803997516632
190	0.15095393359661102
191	0.1508333683013916
192	0.15072126686573029
193	0.1505841314792633
194	0.15048064291477203
195	0.1503802239894867
196	0.15025870501995087
197	0.1501525342464447
198	0.15003803372383118
199	0.14992155134677887
200	0.14983509480953217
201	0.14972743391990662
202	0.1496194303035736
203	0.14952029287815094
204	0.14941729605197906
205	0.14931854605674744
206	0.14922502636909485
207	0.14912837743759155
208	0.1490255743265152
209	0.14892619848251343
210	0.14883622527122498
211	0.14874039590358734
212	0.1486436426639557
213	0.14855095744132996
214	0.14846207201480865
215	0.14837142825126648
216	0.148278146982193
217	0.14818686246871948
218	0.148097962141037
219	0.14801077544689178
220	0.14792200922966003
221	0.14783313870429993
222	0.1477460265159607
223	0.14766067266464233
224	0.1475757658481598
225	0.1474895477294922
226	0.14740373194217682
227	0.1473195105791092
228	0.1472366601228714
229	0.14715415239334106
230	0.14707110822200775
231	0.14698892831802368
232	0.14690779149532318
233	0.14682741463184357
234	0.14674708247184753
235	0.14666713774204254
236	0.14658774435520172
237	0.14650866389274597
238	0.14643007516860962
239	0.14635197818279266
240	0.146274596452713
241	0.1461976021528244
242	0.1461210548877716
243	0.14604482054710388
244	0.14596912264823914
245	0.1458941251039505
246	0.14581969380378723
247	0.1457459181547165
248	0.1456732153892517
249	0.14560239017009735
250	0.1455354541540146
251	0.1454746574163437
252	0.14542745053768158
253	0.14540691673755646
254	0.14540201425552368
255	0.14537154138088226
256	0.14525024592876434
257	0.14506253600120544
258	0.14496971666812897
259	0.14497171342372894
260	0.14490650594234467
261	0.14477132260799408
262	0.14469629526138306
263	0.14467377960681915
264	0.14460113644599915
265	0.14449040591716766
266	0.14442914724349976
267	0.14439280331134796
268	0.14431174099445343
269	0.14422132074832916
270	0.14416718482971191
271	0.14412079751491547
272	0.1440422087907791
273	0.1439623087644577
274	0.14390884339809418
275	0.14385439455509186
276	0.14377884566783905
277	0.1437082439661026
278	0.14365403354167938
279	0.14359578490257263
280	0.14352615177631378
281	0.14346003532409668
282	0.14340448379516602
283	0.1433466374874115
284	0.1432802379131317
285	0.1432162970304489
286	0.1431598961353302
287	0.14310288429260254
288	0.14304044842720032
289	0.1429770588874817
290	0.1429186463356018
291	0.1428629755973816
292	0.14280492067337036
293	0.14274491369724274
294	0.14268413186073303
295	0.14262591302394867
296	0.14257007837295532
297	0.14251378178596497
298	0.14245666563510895
299	0.14239810407161713
300	0.14234043657779694
301	0.14228403568267822
302	0.1422286033630371
303	0.14217354357242584
304	0.1421184241771698
305	0.14206379652023315
306	0.142008975148201
307	0.14195486903190613
308	0.14190106093883514
309	0.14184953272342682
310	0.1417980194091797
311	0.14175130426883698
312	0.1417008936405182
313	0.1416599601507187
314	0.1416042000055313
315	0.1415514349937439
316	0.141483336687088
317	0.1414218544960022
318	0.14137054979801178
319	0.14132504165172577
320	0.14127619564533234
321	0.14121504127979279
322	0.14115776121616364
323	0.14110879600048065
324	0.14106245338916779
325	0.14101426303386688
326	0.1409584879875183
327	0.14090408384799957
328	0.14085330069065094
329	0.14080539345741272
330	0.14075861871242523
331	0.14071178436279297
332	0.14066387712955475
333	0.14061346650123596
334	0.14056184887886047
335	0.14050976932048798
336	0.14045877754688263
337	0.14040958881378174
338	0.14036212861537933
339	0.14031551778316498
340	0.14026892185211182
341	0.14022213220596313
342	0.14017580449581146
343	0.14013342559337616
344	0.14010687172412872
345	0.14011353254318237
346	0.14024698734283447
347	0.14005473256111145
348	0.13996076583862305
349	0.1400713324546814
350	0.14026743173599243
351	0.14005857706069946
352	0.14003995060920715
353	0.13974547386169434
354	0.13996851444244385
355	0.14025935530662537
356	0.1399708092212677
357	0.1398935467004776
358	0.13982054591178894
359	0.139607772231102
360	0.13976725935935974
361	0.13946197926998138
362	0.1396244317293167
363	0.13941209018230438
364	0.13936246931552887
365	0.13943234086036682
366	0.13920427858829498
367	0.13926400244235992
368	0.1391863226890564
369	0.1390373706817627
370	0.13908401131629944
371	0.13898763060569763
372	0.13892488181591034
373	0.13890059292316437
374	0.1388491988182068
375	0.1387772262096405
376	0.13876968622207642
377	0.13871337473392487
378	0.13865330815315247
379	0.1386328786611557
380	0.13856743276119232
381	0.1385165899991989
382	0.13849490880966187
383	0.13842414319515228
384	0.138403058052063
385	0.13836079835891724
386	0.13829970359802246
387	0.1382788121700287
388	0.13822685182094574
389	0.138188898563385
390	0.13815030455589294
391	0.13810494542121887
392	0.1380646675825119
393	0.13802465796470642
394	0.13798508048057556
395	0.13794560730457306
396	0.13790808618068695
397	0.13786599040031433
398	0.13783074915409088
399	0.1377907544374466
400	0.13774976134300232
401	0.13771547377109528
402	0.1376735419034958
403	0.1376369744539261
404	0.13760001957416534
405	0.13755977153778076
406	0.13752460479736328
407	0.1374862939119339
408	0.13744957745075226
409	0.13741318881511688
410	0.13737478852272034
411	0.1373395025730133
412	0.13730236887931824
413	0.13726523518562317
414	0.1372300386428833
415	0.13719302415847778
416	0.13715726137161255
417	0.13712163269519806
418	0.13708527386188507
419	0.13705018162727356
420	0.13701443374156952
421	0.13697893917560577
422	0.1369437873363495
423	0.13690824806690216
424	0.13687355816364288
425	0.13683848083019257
426	0.136803537607193
427	0.13676920533180237
428	0.13673432171344757
429	0.13669991493225098
430	0.13666559755802155
431	0.13663123548030853
432	0.13659727573394775
433	0.13656315207481384
434	0.13652925193309784
435	0.13649556040763855
436	0.13646183907985687
437	0.1364283263683319
438	0.13639485836029053
439	0.13636155426502228
440	0.13632827997207642
441	0.13629518449306488
442	0.1362622231245041
443	0.13622930645942688
444	0.1361965835094452
445	0.1361638903617859
446	0.13613131642341614
447	0.1360989362001419
448	0.13606660068035126
449	0.13603442907333374
450	0.136002317070961
451	0.13597029447555542
452	0.13593845069408417
453	0.1359066665172577
454	0.13587497174739838
455	0.135843425989151
456	0.13581198453903198
457	0.13578066229820251
458	0.1357494294643402
459	0.13571833074092865
460	0.13568730652332306
461	0.1356564313173294
462	0.13562563061714172
463	0.1355949491262436
464	0.13556437194347382
465	0.1355338990688324
466	0.13550356030464172
467	0.1354733258485794
468	0.13544319570064545
469	0.13541315495967865
470	0.1353832334280014
471	0.13535340130329132
472	0.1353236883878708
473	0.13529404997825623
474	0.1352645605802536
475	0.13523511588573456
476	0.13520580530166626
477	0.13517658412456512
478	0.13514743745326996
479	0.13511840999126434
480	0.13508948683738708
481	0.135060653090477
482	0.13503192365169525
483	0.13500326871871948
484	0.13497470319271088
485	0.13494622707366943
486	0.13491787016391754
487	0.134889617562294
488	0.13486142456531525
489	0.13483333587646484
490	0.1348053365945816
491	0.13477742671966553
492	0.134749636054039
493	0.13472191989421844
494	0.13469429314136505
495	0.13466675579547882
496	0.13463932275772095
497	0.13461199402809143
498	0.1345847249031067
499	0.1345575600862503
500	0.13453048467636108
501	0.13450348377227783
502	0.13447660207748413
503	0.13444975018501282
504	0.13442301750183105
505	0.13439640402793884
506	0.13436982035636902
507	0.13434335589408875
508	0.13431698083877563
509	0.1342906951904297
510	0.1342644840478897
511	0.1342383772134781
512	0.13421234488487244
513	0.13418640196323395
514	0.134160578250885
515	0.13413482904434204
516	0.13410916924476624
517	0.1340835839509964
518	0.13405810296535492
519	0.1340327113866806
520	0.13400737941265106
521	0.1339821219444275
522	0.13395695388317108
523	0.13393184542655945
524	0.13390684127807617
525	0.13388191163539886
526	0.13385705649852753
527	0.13383227586746216
528	0.13380758464336395
529	0.1337829977273941
530	0.13375845551490784
531	0.13373401761054993
532	0.13370965421199799
533	0.1336853951215744
534	0.13366122543811798
535	0.13363710045814514
536	0.13361307978630066
537	0.13358908891677856
538	0.13356523215770721
539	0.13354147970676422
540	0.13351787626743317
541	0.1334945261478424
542	0.13347166776657104
543	0.13344985246658325
544	0.13343022763729095
545	0.13341569900512695
546	0.133407324552536
547	0.13339859247207642
548	0.13337984681129456
549	0.13333483040332794
550	0.1332920491695404
551	0.13326245546340942
552	0.13324683904647827
553	0.1332346498966217
554	0.13321846723556519
555	0.13318674266338348
556	0.13315215706825256
557	0.13312596082687378
558	0.1331094205379486
559	0.1330968588590622
560	0.1330731362104416
561	0.13304196298122406
562	0.13301432132720947
563	0.13299591839313507
564	0.1329810470342636
565	0.13295809924602509
566	0.1329304724931717
567	0.1329043060541153
568	0.13288436830043793
569	0.13286809623241425
570	0.13284896314144135
571	0.13282422721385956
572	0.1327972114086151
573	0.1327746957540512
574	0.13275742530822754
575	0.13273926079273224
576	0.1327172964811325
577	0.13269153237342834
578	0.13266806304454803
579	0.1326473355293274
580	0.13262884318828583
581	0.13260987401008606
582	0.13258807361125946
583	0.13256581127643585
584	0.13254284858703613
585	0.13252179324626923
586	0.13250276446342468
587	0.1324840635061264
588	0.1324649602174759
589	0.13244400918483734
590	0.13242188096046448
591	0.1323997527360916
592	0.13237933814525604
593	0.13236011564731598
594	0.1323416531085968
595	0.13232308626174927
596	0.1323021948337555
597	0.13228146731853485
598	0.13226062059402466
599	0.13224013149738312
600	0.13222019374370575
601	0.13220058381557465
602	0.13218124210834503
603	0.13216225802898407
604	0.13214343786239624
605	0.13212481141090393
606	0.13210652768611908
607	0.13208754360675812
608	0.1320686638355255
609	0.13204924762248993
610	0.1320299357175827
611	0.1320103406906128
612	0.13199076056480408
613	0.131971076130867
614	0.131951704621315
615	0.13193267583847046
616	0.13191385567188263
617	0.1318952441215515
618	0.13187678158283234
619	0.13185840845108032
620	0.13184019923210144
621	0.1318221241235733
622	0.13180424273014069
623	0.13178667426109314
624	0.13176964223384857
625	0.13175368309020996
626	0.13173924386501312
627	0.13172493875026703
628	0.1317097693681717
629	0.13169234991073608
630	0.13167257606983185
631	0.13164985179901123
632	0.13162711262702942
633	0.1316056251525879
634	0.13158667087554932
635	0.13157030940055847
636	0.13155551254749298
637	0.13154178857803345
638	0.13152720034122467
639	0.13151051104068756
640	0.13149042427539825
641	0.13146911561489105
642	0.13144801557064056
643	0.1314297616481781
644	0.13141444325447083
645	0.1313999742269516
646	0.13138537108898163
647	0.13136836886405945
648	0.13135036826133728
649	0.13133077323436737
650	0.13131125271320343
651	0.1312933713197708
652	0.13127724826335907
653	0.13126173615455627
654	0.13124583661556244
655	0.1312287300825119
656	0.13121093809604645
657	0.1311933845281601
658	0.13117657601833344
659	0.1311604529619217
660	0.13114461302757263
661	0.13112859427928925
662	0.13111232221126556
663	0.13109560310840607
664	0.13107886910438538
665	0.1310623437166214
666	0.1310461461544037
667	0.13103021681308746
668	0.1310143917798996
669	0.13099868595600128
670	0.1309828907251358
671	0.1309671700000763
672	0.13095134496688843
673	0.13093549013137817
674	0.13091956079006195
675	0.13090375065803528
676	0.1308879256248474
677	0.1308722347021103
678	0.13085654377937317
679	0.13084091246128082
680	0.13082538545131683
681	0.1308099329471588
682	0.13079461455345154
683	0.13077931106090546
684	0.13076406717300415
685	0.13074883818626404
686	0.1307336390018463
687	0.1307184398174286
688	0.13070330023765564
689	0.1306881606578827
690	0.13067306578159332
691	0.13065806031227112
692	0.1306430995464325
693	0.13062813878059387
694	0.13061325252056122
695	0.13059839606285095
696	0.13058358430862427
697	0.13056884706020355
698	0.13055412471294403
699	0.1305394470691681
700	0.13052485883235931
701	0.13051030039787292
702	0.1304958015680313
703	0.13048136234283447
704	0.13046708703041077
705	0.13045310974121094
706	0.13043980300426483
707	0.13042792677879333
708	0.13042111694812775
709	0.130423903465271
710	0.13045720756053925
711	0.13049790263175964
712	0.13052497804164886
713	0.1304403692483902
714	0.13034090399742126
715	0.13034489750862122
716	0.13037417829036713
717	0.13032113015651703
718	0.1302768439054489
719	0.13030284643173218
720	0.13028623163700104
721	0.13024334609508514
722	0.13023214042186737
723	0.13023239374160767
724	0.13021045923233032
725	0.1301848143339157
726	0.1301947385072708
727	0.13016492128372192
728	0.13014215230941772
729	0.13015203177928925
730	0.13011929392814636
731	0.13009929656982422
732	0.13009686768054962
733	0.13007263839244843
734	0.13006076216697693
735	0.13004723191261292
736	0.13003386557102203
737	0.13001671433448792
738	0.1300038993358612
739	0.12999437749385834
740	0.12997278571128845
741	0.12996645271778107
742	0.12995074689388275
743	0.1299334466457367
744	0.12992538511753082
745	0.12990939617156982
746	0.12989623844623566
747	0.12988238036632538
748	0.12987120449543
749	0.12985548377037048
750	0.12984295189380646
751	0.12983201444149017
752	0.1298152655363083
753	0.1298041045665741
754	0.12979131937026978
755	0.12977728247642517
756	0.1297648400068283
757	0.12975193560123444
758	0.12973961234092712
759	0.12972590327262878
760	0.12971404194831848
761	0.12970125675201416
762	0.12968787550926208
763	0.12967628240585327
764	0.12966325879096985
765	0.12965059280395508
766	0.12963838875293732
767	0.1296258568763733
768	0.1296134889125824
769	0.12960092723369598
770	0.12958884239196777
771	0.1295764297246933
772	0.12956389784812927
773	0.12955200672149658
774	0.1295395791530609
775	0.12952731549739838
776	0.12951532006263733
777	0.1295030117034912
778	0.1294909566640854
779	0.1294787973165512
780	0.12946678698062897
781	0.12945477664470673
782	0.12944263219833374
783	0.12943074107170105
784	0.1294187605381012
785	0.12940675020217896
786	0.12939491868019104
787	0.12938302755355835
788	0.12937116622924805
789	0.12935933470726013
790	0.1293475180864334
791	0.12933579087257385
792	0.1293240338563919
793	0.12931229174137115
794	0.12930062413215637
795	0.1292889416217804
796	0.1292772740125656
797	0.1292656511068344
798	0.1292540431022644
799	0.12924247980117798
800	0.12923091650009155
801	0.1292194128036499
802	0.12920795381069183
803	0.12919647991657257
804	0.12918506562709808
805	0.1291736513376236
806	0.1291622817516327
807	0.12915094196796417
808	0.12913964688777924
809	0.1291283369064331
810	0.12911708652973175
811	0.1291058510541916
812	0.12909461557865143
813	0.12908343970775604
814	0.12907227873802185
815	0.12906116247177124
816	0.1290500909090042
817	0.12903901934623718
818	0.12902797758579254
819	0.1290169656276703
820	0.12900596857070923
821	0.12899503111839294
822	0.12898412346839905
823	0.12897323071956635
824	0.12896238267421722
825	0.12895157933235168
826	0.12894077599048615
827	0.12893006205558777
828	0.12891942262649536
829	0.1289089024066925
830	0.12889860570430756
831	0.12888871133327484
832	0.12887999415397644
833	0.1288740038871765
834	0.1288798302412033
835	0.12890365719795227
836	0.12901049852371216
837	0.12900741398334503
838	0.1289733499288559
839	0.12888959050178528
840	0.12884370982646942
841	0.12883828580379486
842	0.1288394033908844
843	0.12883548438549042
844	0.12880359590053558
845	0.1287640631198883
846	0.12876634299755096
847	0.1287756860256195
848	0.1287449449300766
849	0.1287098377943039
850	0.12872451543807983
851	0.12871408462524414
852	0.12867923080921173
853	0.1286807507276535
854	0.128678560256958
855	0.1286492496728897
856	0.12864786386489868
857	0.12864306569099426
858	0.12861834466457367
859	0.12861542403697968
860	0.12860707938671112
861	0.1285916566848755
862	0.1285836100578308
863	0.12857279181480408
864	0.1285640001296997
865	0.12855131924152374
866	0.1285419464111328
867	0.12853311002254486
868	0.12852054834365845
869	0.12851260602474213
870	0.12850242853164673
871	0.12849275767803192
872	0.1284816861152649
873	0.12847375869750977
874	0.12846404314041138
875	0.12845228612422943
876	0.1284453421831131
877	0.1284344643354416
878	0.12842456996440887
879	0.12841589748859406
880	0.12840662896633148
881	0.12839679419994354
882	0.12838727235794067
883	0.12837885320186615
884	0.12836885452270508
885	0.12835991382598877
886	0.1283508986234665
887	0.12834174931049347
888	0.12833264470100403
889	0.12832334637641907
890	0.12831462919712067
891	0.1283053606748581
892	0.1282963752746582
893	0.12828753888607025
894	0.1282786726951599
895	0.1282697170972824
896	0.1282608062028885
897	0.12825211882591248
898	0.12824329733848572
899	0.12823443114757538
900	0.12822581827640533
901	0.12821714580059052
902	0.12820838391780853
903	0.12819992005825043
904	0.12819144129753113
905	0.12818320095539093
906	0.12817539274692535
907	0.1281682550907135
908	0.12816239893436432
909	0.12815934419631958
910	0.12816177308559418
911	0.1281755119562149
912	0.128210186958313
913	0.12827692925930023
914	0.1283523291349411
915	0.12836982309818268
916	0.12825940549373627
917	0.12811332941055298
918	0.12809790670871735
919	0.12817329168319702
920	0.12817132472991943
921	0.12808915972709656
922	0.12805190682411194
923	0.1280968338251114
924	0.1281023770570755
925	0.1280348002910614
926	0.1280241161584854
927	0.12805859744548798
928	0.1280306577682495
929	0.12799151241779327
930	0.1280020773410797
931	0.12800604104995728
932	0.12797869741916656
933	0.12796443700790405
934	0.12796609103679657
935	0.12795977294445038
936	0.1279439777135849
937	0.1279316544532776
938	0.1279309093952179
939	0.12792479991912842
940	0.12790848314762115
941	0.12789969146251678
942	0.12789805233478546
943	0.12788929045200348
944	0.1278751641511917
945	0.12786851823329926
946	0.1278652846813202
947	0.12785488367080688
948	0.12784376740455627
949	0.1278376281261444
950	0.1278320699930191
951	0.1278233677148819
952	0.12781383097171783
953	0.12780669331550598
954	0.1278003454208374
955	0.12779319286346436
956	0.12778468430042267
957	0.12777601182460785
958	0.12776967883110046
959	0.12776342034339905
960	0.1277550905942917
961	0.12774701416492462
962	0.12773992121219635
963	0.12773296236991882
964	0.12772612273693085
965	0.1277187168598175
966	0.12771087884902954
967	0.1277035027742386
968	0.1276969015598297
969	0.12769003212451935
970	0.127682626247406
971	0.12767542898654938
972	0.12766820192337036
973	0.1276610642671585
974	0.12765435874462128
975	0.12764760851860046
976	0.12764054536819458
977	0.1276334524154663
978	0.1276264488697052
979	0.1276194453239441
980	0.12761254608631134
981	0.1276058405637741
982	0.1275991052389145
983	0.1275922954082489
984	0.1275855004787445
985	0.1275787204504013
986	0.12757185101509094
987	0.12756505608558655
988	0.12755829095840454
989	0.12755157053470612
990	0.1275448501110077
991	0.12753820419311523
992	0.12753158807754517
993	0.1275249719619751
994	0.12751837074756622
995	0.12751182913780212
996	0.1275053471326828
997	0.12749890983104706
998	0.12749266624450684
999	0.1274866908788681
